epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
103,2.210213e-02,4.299701e+01,1.220056e-03,1.120374e-03,2986645.125,1.889441e-02,4.338578e+01,1.065888e-03,7.793905e-04,2948198.875,5.000000e-04,7.84,814.24
104,2.666351e-02,4.360289e+01,1.516495e-03,1.427654e-03,2988639.641,2.535153e-02,4.022574e+01,1.376610e-03,1.512572e-03,2905729.812,5.000000e-04,7.44,821.68
105,2.517103e-02,4.320930e+01,1.398319e-03,1.373383e-03,2987702.930,3.022840e-02,4.308367e+01,2.071925e-03,1.040157e-03,3040872.820,5.000000e-04,7.46,829.15
106,2.441408e-02,4.321460e+01,1.423191e-03,1.172143e-03,2987991.328,2.780883e-02,4.405010e+01,2.036488e-03,6.077873e-04,3010320.656,5.000000e-04,8.07,837.21
107,2.705792e-02,4.262870e+01,1.482663e-03,1.593684e-03,2985392.486,1.662657e-02,4.335745e+01,1.036681e-03,3.848028e-04,3015646.109,5.000000e-04,8.60,845.82
108,2.492376e-02,4.271626e+01,1.464483e-03,1.201462e-03,2986588.881,1.723339e-02,4.441745e+01,1.038219e-03,4.818910e-04,3027718.797,5.000000e-04,8.10,853.92
109,2.444471e-02,4.262705e+01,1.440674e-03,1.155052e-03,2989243.680,1.874916e-02,4.418183e+01,6.774454e-04,1.511304e-03,3091837.172,5.000000e-04,7.57,861.48
110,2.683695e-02,4.183103e+01,1.511181e-03,1.508406e-03,2988796.389,2.272637e-02,3.755552e+01,8.688426e-04,2.056477e-03,2899057.383,5.000000e-04,7.25,868.73
111,2.487563e-02,4.136317e+01,1.378400e-03,1.391063e-03,2987132.199,1.577460e-02,4.038479e+01,8.612794e-04,6.246657e-04,2949955.516,5.000000e-04,7.38,876.11
112,2.478350e-02,4.159702e+01,1.523722e-03,1.077317e-03,2987784.164,1.751743e-02,4.126393e+01,1.030466e-03,6.172750e-04,3006398.234,5.000000e-04,8.18,884.30
113,1.934912e-02,4.162210e+01,1.098956e-03,8.394705e-04,2989601.467,2.254921e-02,4.259991e+01,1.151429e-03,1.354985e-03,2934810.750,5.000000e-04,7.98,892.28
114,2.377707e-02,4.144495e+01,1.399638e-03,1.127239e-03,2989523.443,3.838320e-02,4.060056e+01,2.908749e-03,1.047131e-03,3005626.008,5.000000e-04,7.97,900.26
115,2.161675e-02,4.162029e+01,1.309500e-03,8.719439e-04,2990768.873,1.976006e-02,4.039903e+01,1.309122e-03,5.257870e-04,2999360.195,5.000000e-04,7.49,907.75
116,1.967048e-02,4.101870e+01,1.087519e-03,9.386831e-04,2988933.271,1.924231e-02,4.205784e+01,1.172034e-03,6.632376e-04,3050669.266,5.000000e-04,7.96,915.71
117,2.499569e-02,4.090338e+01,1.498195e-03,1.184681e-03,2989826.920,2.285353e-02,4.101433e+01,1.620309e-03,5.098019e-04,2983309.789,5.000000e-04,7.63,923.34
118,2.412366e-02,4.123475e+01,1.328319e-03,1.343400e-03,2988021.973,1.692617e-02,4.046488e+01,1.091094e-03,3.937482e-04,2967499.273,5.000000e-04,8.07,931.40
119,2.386076e-02,4.110492e+01,1.309447e-03,1.331159e-03,2987935.248,1.315089e-02,3.937344e+01,4.715046e-04,8.996999e-04,2927367.820,5.000000e-04,8.23,939.64
120,2.096954e-02,4.128926e+01,1.206454e-03,9.552143e-04,2990116.391,1.179238e-02,4.053165e+01,5.239322e-04,4.999776e-04,2953229.305,5.000000e-04,7.40,947.04
121,2.008851e-02,4.115241e+01,1.104874e-03,9.849052e-04,2990096.256,1.276811e-02,4.003309e+01,6.174490e-04,5.180621e-04,2956028.734,5.000000e-04,7.51,954.55
122,2.262195e-02,4.140660e+01,1.334980e-03,1.026298e-03,2988404.844,1.272577e-02,4.167652e+01,4.563202e-04,7.989837e-04,3057960.969,5.000000e-04,7.69,962.24
123,1.974095e-02,4.075825e+01,1.029848e-03,1.073328e-03,2990067.873,1.282648e-02,4.035636e+01,6.236269e-04,5.109142e-04,3018035.953,5.000000e-04,7.47,969.71
124,2.040997e-02,4.076708e+01,1.100933e-03,1.064787e-03,2990224.965,2.604284e-02,4.183157e+01,1.707966e-03,9.560048e-04,3067143.047,5.000000e-04,8.18,977.89
125,2.079925e-02,4.066616e+01,1.123310e-03,1.099907e-03,2989080.355,1.902268e-02,3.974761e+01,1.160248e-03,6.890891e-04,2940579.516,5.000000e-04,6.68,984.57
126,2.179020e-02,4.095296e+01,1.289662e-03,9.596571e-04,2990508.605,5.462249e-02,3.661678e+01,3.244954e-03,3.702254e-03,2824457.430,5.000000e-04,8.02,992.59
127,1.978511e-02,4.063730e+01,1.162358e-03,8.195601e-04,2988393.545,1.294235e-02,4.062579e+01,6.310985e-04,5.137574e-04,2961113.750,5.000000e-04,7.89,1000.48
128,2.036341e-02,4.089222e+01,1.078794e-03,1.097249e-03,2990128.902,1.462224e-02,4.136542e+01,8.839649e-04,3.292104e-04,3004355.094,5.000000e-04,7.82,1008.30
129,2.399079e-02,4.088159e+01,1.356077e-03,1.268373e-03,2989332.791,2.636408e-02,4.289467e+01,1.822550e-03,7.698218e-04,3043279.156,5.000000e-04,8.60,1016.90
130,2.099480e-02,4.050012e+01,1.212945e-03,9.630662e-04,2989243.926,1.076572e-02,3.850645e+01,4.128067e-04,5.574025e-04,2951373.828,5.000000e-04,8.16,1025.07
131,1.783136e-02,4.046185e+01,9.315094e-04,8.940156e-04,2990076.234,1.742922e-02,4.110776e+01,1.210828e-03,2.420333e-04,2984893.641,5.000000e-04,7.29,1032.35
132,2.078144e-02,4.037873e+01,1.245544e-03,8.576252e-04,2989357.740,1.755695e-02,4.253667e+01,7.323248e-04,1.196007e-03,3088482.141,5.000000e-04,7.95,1040.30
