epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
126,7.237334e-01,1.339645e+03,3.089003e-02,5.617372e-02,2616765.027,7.076178e-01,1.120545e+03,3.331165e-02,5.248937e-02,2538813.336,5.000000e-04,9.57,1227.53
127,6.810352e-01,1.312096e+03,2.999675e-02,4.997161e-02,2628996.640,9.065627e-01,1.419792e+03,2.481893e-02,1.032789e-01,2353453.746,5.000000e-04,9.66,1237.19
128,7.503693e-01,1.417524e+03,3.167275e-02,5.837787e-02,2614403.430,7.631786e-01,1.666474e+03,3.885561e-02,4.159503e-02,2684715.312,5.000000e-04,10.09,1247.29
129,6.951600e-01,1.337351e+03,2.967386e-02,5.293727e-02,2640407.151,6.717507e-01,9.886255e+02,3.374508e-02,4.708748e-02,2644951.598,5.000000e-04,9.69,1256.98
130,6.979834e-01,1.282407e+03,3.080111e-02,5.234633e-02,2628133.367,7.545485e-01,1.510852e+03,4.297691e-02,3.473885e-02,3023609.695,5.000000e-04,9.94,1266.92
131,6.973341e-01,1.234175e+03,3.107282e-02,5.263769e-02,2634411.046,7.233192e-01,1.985374e+03,3.129900e-02,4.235835e-02,2623502.500,5.000000e-04,9.68,1276.60
132,7.061683e-01,1.488554e+03,2.964187e-02,5.217883e-02,2627135.166,6.078847e-01,1.034796e+03,2.948548e-02,4.191007e-02,2587218.160,5.000000e-04,9.72,1286.32
133,6.865768e-01,1.241539e+03,3.057831e-02,5.132796e-02,2646328.974,8.198827e-01,1.332298e+03,3.648180e-02,6.436700e-02,2684379.793,5.000000e-04,9.51,1295.83
134,6.968140e-01,1.328171e+03,3.127750e-02,5.024438e-02,2625376.952,6.951151e-01,1.287546e+03,2.817789e-02,5.691633e-02,2538422.086,5.000000e-04,10.11,1305.95
135,6.872451e-01,1.247510e+03,3.047392e-02,5.155099e-02,2639538.944,6.690590e-01,1.379166e+03,4.225738e-02,2.171372e-02,2925498.117,5.000000e-04,10.33,1316.28
136,7.051771e-01,1.168452e+03,3.021219e-02,5.724200e-02,2600074.816,6.925012e-01,1.493914e+03,3.950007e-02,2.962180e-02,2970548.773,5.000000e-04,9.68,1325.96
137,7.301590e-01,1.374040e+03,3.029293e-02,5.796514e-02,2618388.464,6.744911e-01,1.100375e+03,2.480817e-02,6.327437e-02,2455345.777,5.000000e-04,9.84,1335.80
138,6.890617e-01,1.309775e+03,3.062863e-02,5.035957e-02,2651831.700,6.575855e-01,1.089384e+03,2.342429e-02,6.288084e-02,2348774.469,5.000000e-04,9.65,1345.46
139,6.990206e-01,1.248281e+03,3.100199e-02,5.283452e-02,2634727.754,7.138715e-01,1.132499e+03,3.020239e-02,5.971955e-02,2635192.547,5.000000e-04,9.44,1354.90
140,7.029459e-01,1.248208e+03,3.101582e-02,5.359338e-02,2651723.762,7.845904e-01,2.026709e+03,2.119777e-02,7.398837e-02,2325350.004,5.000000e-04,9.32,1364.23
141,6.788878e-01,1.260833e+03,2.953713e-02,5.148665e-02,2639936.775,6.024351e-01,1.096736e+03,3.618388e-02,2.618454e-02,2859920.031,5.000000e-04,9.94,1374.17
142,7.132179e-01,1.213447e+03,3.033781e-02,5.769901e-02,2596458.553,6.710217e-01,1.268072e+03,2.844609e-02,5.195072e-02,2491909.922,5.000000e-04,10.11,1384.28
143,6.916364e-01,1.228476e+03,3.128760e-02,5.118256e-02,2643758.913,6.965250e-01,1.163969e+03,3.633959e-02,4.334645e-02,2581828.758,5.000000e-04,9.81,1394.09
144,6.971910e-01,1.233456e+03,3.092179e-02,5.292551e-02,2651404.029,6.397022e-01,9.629535e+02,2.385070e-02,6.097996e-02,2430400.469,5.000000e-04,9.96,1404.06
