epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
123,8.435939e-03,4.085217e+01,1.421487e-04,5.858471e-04,2996386.969,9.398921e-03,3.998774e+01,1.593564e-04,7.613166e-04,2951172.508,5.000000e-04,10.12,1264.28
124,7.662873e-03,4.052512e+01,1.415225e-04,4.390273e-04,2995088.945,7.671155e-03,3.948062e+01,1.538145e-04,4.369897e-04,2944378.664,5.000000e-04,10.82,1275.10
125,7.928723e-03,4.055120e+01,1.518668e-04,4.709870e-04,2995623.855,6.672875e-03,4.090454e+01,1.626020e-04,1.912801e-04,3003893.625,5.000000e-04,10.46,1285.56
126,7.934989e-03,4.071107e+01,1.398173e-04,4.931420e-04,2995470.752,6.855392e-03,4.144035e+01,1.568902e-04,2.284910e-04,3036982.539,5.000000e-04,10.56,1296.12
127,7.632911e-03,4.005980e+01,1.322476e-04,4.608912e-04,2995656.963,6.242636e-03,4.036596e+01,1.259316e-04,1.893448e-04,3001104.891,5.000000e-04,10.70,1306.82
128,7.286889e-03,4.015622e+01,1.254798e-04,4.032938e-04,2995285.033,5.740596e-03,3.999968e+01,1.290064e-04,9.011295e-05,2987338.086,5.000000e-04,10.54,1317.36
129,7.701206e-03,4.028150e+01,1.413377e-04,4.519357e-04,2996209.105,9.696734e-03,3.859316e+01,1.932886e-04,7.809065e-04,2952477.758,5.000000e-04,10.36,1327.72
130,8.639731e-03,4.039789e+01,1.505357e-04,6.189172e-04,2995698.312,9.258118e-03,3.849717e+01,1.867822e-04,7.081156e-04,2926480.672,5.000000e-04,9.80,1337.52
131,9.046655e-03,4.014908e+01,1.538162e-04,6.987169e-04,2995494.285,6.950932e-03,4.071307e+01,1.793148e-04,2.172954e-04,3013639.211,5.000000e-04,10.29,1347.81
132,9.432867e-03,4.036026e+01,1.366878e-04,8.059925e-04,2994372.311,1.042338e-02,3.904736e+01,1.753474e-04,9.530344e-04,2950336.547,5.000000e-04,9.65,1357.46
